inventory_id,store_id,product_id,record_date,stock_qty,reorder_level,stock_status,supplier_lead_days
INV006818,STR014,PRD0003,2023-07-18,129,40,In Stock,4
INV006819,STR030,PRD0036,2023-01-11,97,16,In Stock,27
INV006820,STR038,PRD0020,2023-11-28,191,40,In Stock,18
INV006821,STR014,PRD0043,2023-08-14,160,29,In Stock,25
INV006822,STR038,PRD0027,2023-03-25,173,7,In Stock,4
INV006823,STR043,PRD0026,2023-12-31,135,14,In Stock,8
INV006824,STR011,PRD0016,2023-02-24,65,11,In Stock,20
INV006825,STR040,PRD0005,2023-05-07,84,18,In Stock,25
INV006826,STR040,PRD0036,2023-06-30,157,16,In Stock,25
INV006827,STR001,PRD0028,2023-09-02,168,27,In Stock,13
INV006828,STR018,PRD0055,2023-05-21,180,40,In Stock,23
INV006829,STR042,PRD0031,2023-04-08,107,11,In Stock,7
INV006830,STR038,PRD0053,2023-12-19,20,38,Low Stock,12
INV006831,STR038,PRD0005,2023-02-17,132,18,In Stock,13
INV006832,STR045,PRD0005,2023-12-28,177,18,In Stock,16
INV006833,STR046,PRD0045,2023-10-17,139,46,In Stock,29
INV006834,STR047,PRD0056,2023-03-17,3,44,Low Stock,13
INV006835,STR016,PRD0032,2023-07-10,16,34,Low Stock,20
INV006836,STR040,PRD0003,2023-01-14,121,40,In Stock,27
INV006837,STR014,PRD0056,2023-11-27,31,44,Low Stock,4
INV006838,STR002,PRD0007,2023-04-10,172,40,In Stock,8
INV006839,STR038,PRD0050,2023-12-24,11,34,Low Stock,23
INV006840,STR048,PRD0013,2023-02-21,18,50,Low Stock,10
INV006841,STR003,PRD0036,2023-07-08,85,16,In Stock,24
INV006842,STR003,PRD0044,2023-04-24,198,24,In Stock,23
INV006843,STR045,PRD0033,2023-11-19,198,19,In Stock,23
INV006844,STR002,PRD0036,2023-07-26,65,16,In Stock,10
INV006845,STR046,PRD0022,2023-08-02,87,8,In Stock,25
INV006846,STR038,PRD0038,2023-12-24,15,29,Low Stock,10
INV006847,STR036,PRD0044,2023-02-22,169,24,In Stock,30
INV006848,STR029,PRD0030,2023-07-02,32,26,In Stock,4
INV006849,STR014,PRD0033,2023-02-24,184,19,In Stock,13
INV006850,STR045,PRD0050,2023-09-17,19,34,Low Stock,18
INV006851,STR006,PRD0052,2023-11-25,142,11,In Stock,8
INV006852,STR015,PRD0017,2023-10-03,98,27,In Stock,10
INV006853,STR030,PRD0037,2023-01-12,125,27,In Stock,9
INV006854,STR049,PRD0015,2023-03-08,23,9,In Stock,28
INV006855,STR041,PRD0037,2023-05-12,31,27,In Stock,17
INV006856,STR033,PRD0045,2023-06-02,156,46,In Stock,22
INV006857,STR049,PRD0040,2023-10-08,180,47,In Stock,23
INV006858,STR016,PRD0002,2023-07-12,159,34,In Stock,25
INV006859,STR049,PRD0028,2023-12-11,118,27,In Stock,27
INV006860,STR014,PRD0020,2023-03-26,126,40,In Stock,5
INV006861,STR026,PRD0038,2023-11-04,44,29,In Stock,17
INV006862,STR013,PRD0012,2023-11-03,99,10,In Stock,21
INV006863,STR012,PRD0039,2023-12-09,119,5,In Stock,4
INV006864,STR024,PRD0048,2023-05-22,123,20,In Stock,16
INV006865,STR036,PRD0023,2023-01-28,30,26,In Stock,29
INV006866,STR004,PRD0009,2023-02-06,82,42,In Stock,19
INV006867,STR015,PRD0001,2023-03-25,176,17,In Stock,16
INV006868,STR046,PRD0012,2023-11-12,20,10,In Stock,4
INV006869,STR050,PRD0017,2023-07-21,170,27,In Stock,25
INV006870,STR010,PRD0031,2023-07-16,57,11,In Stock,16
INV006871,STR034,PRD0002,2023-07-18,114,34,In Stock,15
INV006872,STR008,PRD0046,2023-01-18,33,37,Low Stock,18
INV006873,STR042,PRD0058,2023-08-04,46,45,In Stock,4
INV006874,STR018,PRD0037,2023-12-17,106,27,In Stock,3
INV006875,STR036,PRD0037,2023-12-30,179,27,In Stock,19
INV006876,STR025,PRD0003,2023-11-08,118,40,In Stock,26
INV006877,STR010,PRD0041,2023-11-17,13,24,Low Stock,18
INV006878,STR040,PRD0012,2023-03-25,46,10,In Stock,27
INV006879,STR020,PRD0029,2023-05-15,40,20,In Stock,24
INV006880,STR017,PRD0045,2023-06-27,63,46,In Stock,11
INV006881,STR004,PRD0009,2023-07-28,194,42,In Stock,3
INV006882,STR021,PRD0026,2023-12-07,143,14,In Stock,4
INV006883,STR014,PRD0031,2023-07-16,95,11,In Stock,20
INV006884,STR041,PRD0046,2023-04-07,48,37,In Stock,8
INV006885,STR004,PRD0014,2023-05-31,26,46,Low Stock,30
INV006886,STR045,PRD0008,2023-10-22,97,8,In Stock,11
INV006887,STR019,PRD0057,2023-07-27,200,15,In Stock,26
INV006888,STR032,PRD0003,2023-07-03,174,40,In Stock,11
INV006889,STR016,PRD0002,2023-08-12,159,34,In Stock,20
INV006890,STR049,PRD0048,2023-11-15,78,20,In Stock,19
INV006891,STR025,PRD0041,2023-12-10,124,24,In Stock,25
INV006892,STR008,PRD0009,2023-10-04,194,42,In Stock,18
INV006893,STR029,PRD0014,2023-06-21,121,46,In Stock,29
INV006894,STR041,PRD0049,2023-09-16,178,7,In Stock,20
INV006895,STR001,PRD0054,2023-03-29,56,12,In Stock,4
INV006896,STR049,PRD0044,2023-03-27,175,24,In Stock,24
INV006897,STR024,PRD0050,2023-11-02,157,34,In Stock,4
INV006898,STR012,PRD0028,2023-08-30,41,27,In Stock,29
INV006899,STR015,PRD0031,2023-06-14,144,11,In Stock,3
INV006900,STR039,PRD0018,2023-12-18,121,39,In Stock,13
INV006901,STR001,PRD0048,2023-05-09,164,20,In Stock,12
INV006902,STR008,PRD0012,2023-06-14,198,10,In Stock,24
INV006903,STR039,PRD0023,2023-06-01,9,26,Low Stock,16
INV006904,STR049,PRD0005,2023-05-26,173,18,In Stock,6
INV006905,STR008,PRD0051,2023-12-02,110,30,In Stock,15
INV006906,STR006,PRD0046,2023-03-30,90,37,In Stock,17
INV006907,STR019,PRD0026,2023-12-11,169,14,In Stock,12
INV006908,STR025,PRD0027,2023-01-14,91,7,In Stock,18
INV006909,STR047,PRD0013,2023-04-23,90,50,In Stock,15
INV006910,STR042,PRD0015,2023-09-26,105,9,In Stock,24
INV006911,STR003,PRD0011,2023-09-30,67,12,In Stock,22
INV006912,STR039,PRD0039,2023-02-23,39,5,In Stock,16
INV006913,STR037,PRD0012,2023-02-22,50,10,In Stock,15
INV006914,STR034,PRD0033,2023-06-26,145,19,In Stock,16
INV006915,STR009,PRD0011,2023-10-24,108,12,In Stock,14
INV006916,STR014,PRD0046,2023-05-05,37,37,Low Stock,3
INV006917,STR029,PRD0011,2023-01-25,144,12,In Stock,4
INV006918,STR016,PRD0028,2023-01-09,118,27,In Stock,25
INV006919,STR028,PRD0017,2023-11-21,112,27,In Stock,3
INV006920,STR035,PRD0044,2023-12-02,120,24,In Stock,14
INV006921,STR048,PRD0032,2023-07-30,52,34,In Stock,5
INV006922,STR027,PRD0053,2023-02-01,6,38,Low Stock,27
INV006923,STR018,PRD0052,2023-11-20,69,11,In Stock,25
INV006924,STR017,PRD0057,2023-03-14,190,15,In Stock,10
INV006925,STR038,PRD0010,2023-05-05,100,16,In Stock,6
INV006926,STR003,PRD0052,2023-01-27,70,11,In Stock,26
INV006927,STR046,PRD0017,2023-02-27,67,27,In Stock,3
INV006928,STR047,PRD0056,2023-04-15,2,44,Low Stock,28
INV006929,STR022,PRD0052,2023-12-02,173,11,In Stock,30
INV006930,STR024,PRD0037,2023-02-01,34,27,In Stock,9
INV006931,STR004,PRD0059,2023-10-27,153,9,In Stock,21
INV006932,STR018,PRD0031,2023-02-09,200,11,In Stock,9
INV006933,STR031,PRD0020,2023-09-02,177,40,In Stock,5
INV006934,STR006,PRD0057,2023-11-08,12,15,Low Stock,6
INV006935,STR040,PRD0057,2023-04-23,145,15,In Stock,6
INV006936,STR044,PRD0012,2023-04-22,91,10,In Stock,14
INV006937,STR029,PRD0021,2023-04-26,118,26,In Stock,27
INV006938,STR020,PRD0007,2023-03-15,45,40,In Stock,4
INV006939,STR039,PRD0048,2023-01-17,50,20,In Stock,17
INV006940,STR014,PRD0056,2023-06-20,55,44,In Stock,29
INV006941,STR017,PRD0004,2023-04-22,99,5,In Stock,13
INV006942,STR043,PRD0013,2023-07-22,94,50,In Stock,21
INV006943,STR018,PRD0059,2023-12-12,48,9,In Stock,4
INV006944,STR044,PRD0037,2023-05-13,124,27,In Stock,18
INV006945,STR020,PRD0021,2023-02-05,104,26,In Stock,21
INV006946,STR021,PRD0057,2023-05-01,48,15,In Stock,10
INV006947,STR003,PRD0011,2023-05-15,90,12,In Stock,7
INV006948,STR004,PRD0020,2023-07-09,176,40,In Stock,12
INV006949,STR021,PRD0037,2023-10-09,131,27,In Stock,29
INV006950,STR030,PRD0051,2023-04-26,189,30,In Stock,6
INV006951,STR026,PRD0035,2023-12-18,84,39,In Stock,27
INV006952,STR048,PRD0026,2023-07-29,187,14,In Stock,27
INV006953,STR003,PRD0026,2023-06-17,154,14,In Stock,20
INV006954,STR049,PRD0019,2023-07-06,161,47,In Stock,12
INV006955,STR002,PRD0010,2023-10-15,164,16,In Stock,17
INV006956,STR035,PRD0008,2023-01-28,53,8,In Stock,27
INV006957,STR015,PRD0039,2023-10-11,132,5,In Stock,14
INV006958,STR013,PRD0019,2023-02-18,162,47,In Stock,10
INV006959,STR009,PRD0051,2023-07-07,32,30,In Stock,20
INV006960,STR006,PRD0049,2023-11-13,121,7,In Stock,17
INV006961,STR030,PRD0016,2023-06-07,24,11,In Stock,13
INV006962,STR021,PRD0010,2023-10-19,69,16,In Stock,22
INV006963,STR032,PRD0039,2023-04-05,149,5,In Stock,19
INV006964,STR020,PRD0047,2023-03-27,113,47,In Stock,21
INV006965,STR043,PRD0004,2023-09-29,92,5,In Stock,21
INV006966,STR016,PRD0034,2023-01-02,18,9,In Stock,26
INV006967,STR006,PRD0022,2023-08-03,94,8,In Stock,5
INV006968,STR043,PRD0026,2023-11-01,14,14,Low Stock,21
INV006969,STR033,PRD0056,2023-10-16,153,44,In Stock,24
INV006970,STR042,PRD0056,2023-10-17,41,44,Low Stock,8
INV006971,STR004,PRD0053,2023-08-17,82,38,In Stock,5
INV006972,STR007,PRD0033,2023-01-27,51,19,In Stock,22
INV006973,STR004,PRD0022,2023-01-05,161,8,In Stock,22
INV006974,STR026,PRD0030,2023-03-01,24,26,Low Stock,21
INV006975,STR019,PRD0037,2023-04-15,197,27,In Stock,12
INV006976,STR028,PRD0052,2023-06-30,34,11,In Stock,3
INV006977,STR018,PRD0048,2023-11-13,76,20,In Stock,26
INV006978,STR015,PRD0014,2023-04-25,69,46,In Stock,29
INV006979,STR005,PRD0038,2023-02-15,172,29,In Stock,26
INV006980,STR012,PRD0051,2023-06-20,51,30,In Stock,22
INV006981,STR023,PRD0018,2023-02-27,151,39,In Stock,4
INV006982,STR028,PRD0027,2023-06-25,32,7,In Stock,3
INV006983,STR043,PRD0014,2023-09-29,52,46,In Stock,10
INV006984,STR013,PRD0050,2023-04-29,136,34,In Stock,14
INV006985,STR032,PRD0042,2023-11-25,22,49,Low Stock,6
INV006986,STR016,PRD0042,2023-04-16,136,49,In Stock,27
INV006987,STR024,PRD0028,2023-10-24,100,27,In Stock,8
INV006988,STR018,PRD0004,2023-05-13,73,5,In Stock,23
INV006989,STR029,PRD0003,2023-11-03,42,40,In Stock,4
INV006990,STR011,PRD0022,2023-06-27,162,8,In Stock,17
INV006991,STR038,PRD0038,2023-12-19,198,29,In Stock,10
INV006992,STR032,PRD0032,2023-07-11,19,34,Low Stock,28
INV006993,STR017,PRD0033,2023-09-11,29,19,In Stock,27
INV006994,STR040,PRD0029,2023-08-20,62,20,In Stock,24
INV006995,STR046,PRD0050,2023-05-22,162,34,In Stock,7
INV006996,STR017,PRD0002,2023-04-03,194,34,In Stock,24
INV006997,STR022,PRD0035,2023-03-23,123,39,In Stock,17
INV006998,STR031,PRD0020,2023-06-18,89,40,In Stock,20
INV006999,STR028,PRD0009,2023-08-22,87,42,In Stock,16
INV007000,STR020,PRD0017,2023-02-04,178,27,In Stock,3
INV007001,STR026,PRD0011,2023-03-24,37,12,In Stock,28
INV007002,STR048,PRD0048,2023-07-13,183,20,In Stock,6
INV007003,STR014,PRD0043,2023-09-25,87,29,In Stock,21
INV007004,STR008,PRD0003,2023-04-21,58,40,In Stock,22
INV007005,STR033,PRD0034,2023-06-08,162,9,In Stock,5
INV007006,STR025,PRD0015,2023-09-14,52,9,In Stock,28
INV007007,STR041,PRD0017,2023-11-23,16,27,Low Stock,11
INV007008,STR007,PRD0026,2023-06-22,36,14,In Stock,16
INV007009,STR016,PRD0049,2023-06-16,61,7,In Stock,3
INV007010,STR012,PRD0041,2023-11-16,190,24,In Stock,18
INV007011,STR016,PRD0056,2023-04-15,141,44,In Stock,5
INV007012,STR018,PRD0023,2023-07-12,3,26,Low Stock,10
INV007013,STR035,PRD0039,2023-08-07,156,5,In Stock,3
INV007014,STR015,PRD0007,2023-06-25,121,40,In Stock,6
INV007015,STR044,PRD0029,2023-08-04,94,20,In Stock,9
INV007016,STR024,PRD0030,2023-12-13,167,26,In Stock,30
INV007017,STR020,PRD0046,2023-11-22,33,37,Low Stock,4
INV007018,STR025,PRD0016,2023-10-26,134,11,In Stock,9
INV007019,STR045,PRD0057,2023-04-14,181,15,In Stock,4
INV007020,STR033,PRD0055,2023-12-20,48,40,In Stock,7
INV007021,STR038,PRD0022,2023-04-05,153,8,In Stock,16
INV007022,STR014,PRD0057,2023-09-16,177,15,In Stock,30
INV007023,STR043,PRD0004,2023-01-28,77,5,In Stock,13
INV007024,STR013,PRD0041,2023-11-03,197,24,In Stock,22
INV007025,STR033,PRD0036,2023-02-12,75,16,In Stock,24
INV007026,STR008,PRD0008,2023-11-28,195,8,In Stock,12
INV007027,STR025,PRD0045,2023-10-22,56,46,In Stock,3
INV007028,STR005,PRD0003,2023-04-11,43,40,In Stock,19
INV007029,STR045,PRD0024,2023-05-23,20,50,Low Stock,6
INV007030,STR043,PRD0012,2023-08-17,30,10,In Stock,29
INV007031,STR007,PRD0055,2023-09-14,64,40,In Stock,24
INV007032,STR032,PRD0044,2023-09-03,69,24,In Stock,8
INV007033,STR050,PRD0052,2023-07-26,120,11,In Stock,25
INV007034,STR012,PRD0046,2023-10-01,84,37,In Stock,28
INV007035,STR007,PRD0049,2023-06-29,93,7,In Stock,6
INV007036,STR042,PRD0023,2023-01-29,166,26,In Stock,14
INV007037,STR009,PRD0018,2023-06-10,41,39,In Stock,30
INV007038,STR040,PRD0043,2023-09-10,28,29,Low Stock,7
INV007039,STR033,PRD0055,2023-10-04,153,40,In Stock,8
INV007040,STR023,PRD0003,2023-08-21,118,40,In Stock,23
INV007041,STR009,PRD0055,2023-06-09,10,40,Low Stock,15
INV007042,STR048,PRD0051,2023-06-08,75,30,In Stock,27
INV007043,STR001,PRD0034,2023-04-04,107,9,In Stock,28
INV007044,STR018,PRD0009,2023-06-23,173,42,In Stock,22
INV007045,STR023,PRD0051,2023-07-16,35,30,In Stock,12
INV007046,STR018,PRD0057,2023-11-09,170,15,In Stock,7
INV007047,STR038,PRD0051,2023-03-06,145,30,In Stock,24
INV007048,STR028,PRD0035,2023-07-05,144,39,In Stock,16
INV007049,STR020,PRD0029,2023-10-13,80,20,In Stock,19
INV007050,STR014,PRD0035,2023-10-01,94,39,In Stock,28
INV007051,STR050,PRD0001,2023-12-11,174,17,In Stock,22
INV007052,STR024,PRD0007,2023-08-15,110,40,In Stock,26
INV007053,STR001,PRD0001,2023-03-10,199,17,In Stock,29
INV007054,STR003,PRD0006,2023-04-23,15,29,Low Stock,30
INV007055,STR028,PRD0054,2023-02-07,133,12,In Stock,23
INV007056,STR016,PRD0039,2023-02-23,103,5,In Stock,8
INV007057,STR005,PRD0040,2023-03-28,196,47,In Stock,20
INV007058,STR040,PRD0054,2023-06-18,118,12,In Stock,4
INV007059,STR001,PRD0013,2023-07-01,4,50,Low Stock,28
INV007060,STR027,PRD0004,2023-01-09,4,5,Low Stock,15
INV007061,STR005,PRD0054,2023-11-07,20,12,In Stock,29
INV007062,STR026,PRD0022,2023-03-31,11,8,In Stock,24
INV007063,STR036,PRD0030,2023-01-06,82,26,In Stock,6
INV007064,STR049,PRD0025,2023-07-16,94,49,In Stock,25
INV007065,STR034,PRD0032,2023-02-27,121,34,In Stock,29
INV007066,STR005,PRD0024,2023-12-04,66,50,In Stock,26
INV007067,STR005,PRD0018,2023-11-18,176,39,In Stock,30
INV007068,STR037,PRD0045,2023-11-16,54,46,In Stock,11
INV007069,STR010,PRD0017,2023-04-21,163,27,In Stock,6
INV007070,STR031,PRD0010,2023-02-15,146,16,In Stock,12
INV007071,STR035,PRD0002,2023-02-14,142,34,In Stock,22
INV007072,STR046,PRD0020,2023-09-13,131,40,In Stock,20
INV007073,STR021,PRD0048,2023-01-06,93,20,In Stock,9
INV007074,STR050,PRD0042,2023-01-01,146,49,In Stock,6
INV007075,STR017,PRD0009,2023-03-28,180,42,In Stock,19
INV007076,STR008,PRD0056,2023-05-01,66,44,In Stock,15
INV007077,STR042,PRD0055,2023-01-13,148,40,In Stock,11
INV007078,STR025,PRD0011,2023-06-21,125,12,In Stock,18
INV007079,STR036,PRD0016,2023-04-24,136,11,In Stock,29
INV007080,STR016,PRD0012,2023-06-19,56,10,In Stock,4
INV007081,STR013,PRD0020,2023-07-28,180,40,In Stock,16
INV007082,STR009,PRD0055,2023-02-14,78,40,In Stock,24
INV007083,STR026,PRD0027,2023-08-19,2,7,Low Stock,8
INV007084,STR037,PRD0004,2023-12-25,36,5,In Stock,26
INV007085,STR024,PRD0050,2023-10-12,75,34,In Stock,16
INV007086,STR022,PRD0001,2023-02-23,23,17,In Stock,27
INV007087,STR037,PRD0020,2023-03-20,127,40,In Stock,18
INV007088,STR027,PRD0025,2023-06-10,153,49,In Stock,29
INV007089,STR025,PRD0007,2023-02-15,111,40,In Stock,22
INV007090,STR048,PRD0013,2023-09-08,188,50,In Stock,20
INV007091,STR013,PRD0006,2023-08-02,15,29,Low Stock,15
INV007092,STR042,PRD0024,2023-12-15,137,50,In Stock,25
INV007093,STR006,PRD0035,2023-07-24,40,39,In Stock,10
INV007094,STR029,PRD0030,2023-03-20,91,26,In Stock,26
INV007095,STR036,PRD0046,2023-12-11,140,37,In Stock,19
INV007096,STR019,PRD0051,2023-03-10,172,30,In Stock,8
INV007097,STR010,PRD0006,2023-12-23,151,29,In Stock,15
INV007098,STR019,PRD0017,2023-06-05,143,27,In Stock,4
INV007099,STR033,PRD0021,2023-02-07,133,26,In Stock,18
INV007100,STR029,PRD0006,2023-03-27,126,29,In Stock,7
INV007101,STR006,PRD0033,2023-08-31,58,19,In Stock,15
INV007102,STR037,PRD0013,2023-03-14,176,50,In Stock,20
INV007103,STR033,PRD0056,2023-03-12,166,44,In Stock,9
INV007104,STR023,PRD0020,2023-01-04,19,40,Low Stock,16
INV007105,STR020,PRD0054,2023-10-18,156,12,In Stock,9
INV007106,STR004,PRD0014,2023-10-14,1,46,Low Stock,12
INV007107,STR029,PRD0039,2023-02-13,122,5,In Stock,13
INV007108,STR004,PRD0028,2023-08-09,16,27,Low Stock,13
INV007109,STR009,PRD0033,2023-10-29,111,19,In Stock,6
INV007110,STR001,PRD0024,2023-09-12,53,50,In Stock,11
INV007111,STR025,PRD0032,2023-07-09,123,34,In Stock,5
INV007112,STR026,PRD0039,2023-03-31,76,5,In Stock,9
INV007113,STR031,PRD0022,2023-02-01,9,8,In Stock,4
INV007114,STR043,PRD0025,2023-03-05,3,49,Low Stock,25
INV007115,STR021,PRD0056,2023-07-27,189,44,In Stock,13
INV007116,STR003,PRD0018,2023-07-05,9,39,Low Stock,16
INV007117,STR043,PRD0055,2023-03-25,35,40,Low Stock,5
INV007118,STR045,PRD0022,2023-04-01,27,8,In Stock,12
INV007119,STR024,PRD0035,2023-03-30,153,39,In Stock,3
INV007120,STR010,PRD0031,2023-05-24,153,11,In Stock,16
INV007121,STR045,PRD0032,2023-02-23,120,34,In Stock,29
INV007122,STR021,PRD0024,2023-08-23,107,50,In Stock,19
INV007123,STR021,PRD0042,2023-12-11,193,49,In Stock,29
INV007124,STR049,PRD0014,2023-08-07,13,46,Low Stock,13
INV007125,STR023,PRD0044,2023-11-14,8,24,Low Stock,23
INV007126,STR015,PRD0045,2023-01-24,12,46,Low Stock,3
INV007127,STR017,PRD0005,2023-09-08,161,18,In Stock,10
INV007128,STR046,PRD0048,2023-04-07,127,20,In Stock,24
INV007129,STR015,PRD0047,2023-12-18,95,47,In Stock,20
INV007130,STR020,PRD0011,2023-10-23,150,12,In Stock,12
INV007131,STR028,PRD0034,2023-01-03,156,9,In Stock,27
INV007132,STR015,PRD0018,2023-07-12,180,39,In Stock,11
INV007133,STR018,PRD0008,2023-09-13,102,8,In Stock,20
INV007134,STR019,PRD0023,2023-10-13,105,26,In Stock,30
INV007135,STR010,PRD0008,2023-04-19,46,8,In Stock,5
INV007136,STR024,PRD0020,2023-03-31,46,40,In Stock,17
INV007137,STR015,PRD0028,2023-07-16,80,27,In Stock,17
INV007138,STR016,PRD0004,2023-12-21,197,5,In Stock,15
INV007139,STR047,PRD0036,2023-10-15,78,16,In Stock,26
INV007140,STR035,PRD0032,2023-10-06,142,34,In Stock,9
INV007141,STR020,PRD0028,2023-05-03,133,27,In Stock,8
INV007142,STR024,PRD0037,2023-08-18,47,27,In Stock,14
INV007143,STR029,PRD0011,2023-09-03,70,12,In Stock,20
INV007144,STR007,PRD0022,2023-10-27,27,8,In Stock,3
INV007145,STR023,PRD0025,2023-07-19,110,49,In Stock,8
INV007146,STR039,PRD0055,2023-03-07,195,40,In Stock,4
INV007147,STR036,PRD0035,2023-09-02,189,39,In Stock,8
INV007148,STR024,PRD0034,2023-10-02,184,9,In Stock,6
INV007149,STR048,PRD0028,2023-09-04,123,27,In Stock,18
INV007150,STR031,PRD0046,2023-03-28,151,37,In Stock,10
INV007151,STR044,PRD0009,2023-12-18,107,42,In Stock,16
INV007152,STR017,PRD0043,2023-07-18,47,29,In Stock,4
INV007153,STR043,PRD0004,2023-03-04,100,5,In Stock,9
INV007154,STR033,PRD0011,2023-07-08,78,12,In Stock,11
INV007155,STR049,PRD0038,2023-02-21,16,29,Low Stock,3
INV007156,STR046,PRD0006,2023-12-23,64,29,In Stock,24
INV007157,STR044,PRD0053,2023-04-16,172,38,In Stock,27
INV007158,STR041,PRD0046,2023-03-15,188,37,In Stock,6
INV007159,STR033,PRD0043,2023-03-03,99,29,In Stock,11
INV007160,STR007,PRD0019,2023-01-16,104,47,In Stock,19
INV007161,STR038,PRD0023,2023-01-05,48,26,In Stock,11
INV007162,STR044,PRD0035,2023-11-02,120,39,In Stock,8
INV007163,STR005,PRD0028,2023-07-19,94,27,In Stock,26
INV007164,STR025,PRD0016,2023-12-31,195,11,In Stock,17
INV007165,STR021,PRD0002,2023-06-13,53,34,In Stock,3
INV007166,STR001,PRD0043,2023-03-16,65,29,In Stock,6
INV007167,STR011,PRD0050,2023-06-23,119,34,In Stock,14
INV007168,STR040,PRD0057,2023-08-17,169,15,In Stock,5
INV007169,STR006,PRD0016,2023-11-18,88,11,In Stock,15
INV007170,STR038,PRD0052,2023-07-12,14,11,In Stock,30
INV007171,STR021,PRD0044,2023-06-13,40,24,In Stock,21
INV007172,STR020,PRD0034,2023-05-04,64,9,In Stock,12
INV007173,STR021,PRD0017,2023-05-19,112,27,In Stock,28
INV007174,STR007,PRD0008,2023-11-24,83,8,In Stock,30
INV007175,STR010,PRD0031,2023-06-22,136,11,In Stock,22
INV007176,STR028,PRD0012,2023-01-04,2,10,Low Stock,4
INV007177,STR039,PRD0033,2023-10-04,46,19,In Stock,14
INV007178,STR048,PRD0057,2023-01-12,58,15,In Stock,3
INV007179,STR021,PRD0002,2023-12-13,108,34,In Stock,14
INV007180,STR037,PRD0015,2023-12-17,87,9,In Stock,5
INV007181,STR005,PRD0002,2023-10-22,64,34,In Stock,8
INV007182,STR045,PRD0037,2023-12-20,39,27,In Stock,10
INV007183,STR042,PRD0023,2023-05-26,109,26,In Stock,26
INV007184,STR023,PRD0003,2023-01-02,92,40,In Stock,4
INV007185,STR011,PRD0022,2023-07-06,48,8,In Stock,13
INV007186,STR018,PRD0046,2023-10-13,20,37,Low Stock,18
INV007187,STR032,PRD0041,2023-04-28,97,24,In Stock,15
INV007188,STR014,PRD0059,2023-04-27,126,9,In Stock,18
INV007189,STR004,PRD0006,2023-04-25,52,29,In Stock,5
INV007190,STR032,PRD0036,2023-01-02,30,16,In Stock,24
INV007191,STR028,PRD0025,2023-08-30,39,49,Low Stock,22
INV007192,STR027,PRD0004,2023-03-22,107,5,In Stock,30
INV007193,STR006,PRD0002,2023-10-09,29,34,Low Stock,26
INV007194,STR049,PRD0014,2023-10-21,85,46,In Stock,26
INV007195,STR008,PRD0009,2023-03-24,140,42,In Stock,28
INV007196,STR042,PRD0036,2023-07-19,102,16,In Stock,27
INV007197,STR007,PRD0058,2023-02-13,23,45,Low Stock,14
INV007198,STR049,PRD0004,2023-06-10,169,5,In Stock,30
INV007199,STR022,PRD0025,2023-07-23,153,49,In Stock,8
INV007200,STR043,PRD0006,2023-12-09,21,29,Low Stock,21
INV007201,STR041,PRD0021,2023-09-06,111,26,In Stock,15
INV007202,STR042,PRD0027,2023-12-18,131,7,In Stock,23
INV007203,STR034,PRD0013,2023-01-14,115,50,In Stock,4
INV007204,STR025,PRD0025,2023-12-26,193,49,In Stock,3
INV007205,STR032,PRD0048,2023-03-04,73,20,In Stock,15
INV007206,STR001,PRD0002,2023-12-02,128,34,In Stock,28
INV007207,STR017,PRD0014,2023-04-29,30,46,Low Stock,30
INV007208,STR029,PRD0015,2023-04-30,198,9,In Stock,8
INV007209,STR015,PRD0044,2023-02-14,47,24,In Stock,25
INV007210,STR034,PRD0059,2023-10-05,149,9,In Stock,15
INV007211,STR002,PRD0052,2023-08-25,90,11,In Stock,9
INV007212,STR007,PRD0057,2023-12-23,100,15,In Stock,9
