return_id,order_id,return_date,reason,status,refund_amount,resolution_type
RET01760,ORD010203,2023-06-30,Damaged packaging,Approved,187.56,Refund
RET01761,ORD004568,2022-05-24,Defective product,Approved,11188.03,Exchange
RET01762,ORD023502,2023-08-22,Better price elsewhere,Pending,10444.32,Refund
RET01763,ORD004536,2023-02-03,Defective product,Approved,5752.93,Exchange
RET01764,ORD036384,2022-02-15,Damaged packaging,Pending,22496.39,Exchange
RET01765,ORD046900,2022-07-15,Wrong item delivered,Approved,20233.59,Exchange
RET01766,ORD008436,2022-08-10,Defective product,Approved,191153.06,Exchange
RET01767,ORD028314,2022-11-10,Changed mind,Rejected,1585.73,Store Credit
RET01768,ORD012145,2023-07-06,Wrong item delivered,Approved,4834.03,Store Credit
RET01769,ORD006483,2023-04-18,Size not fitting,Pending,56232.95,Store Credit
RET01770,ORD040888,2023-07-20,Damaged packaging,Rejected,37184.09,Store Credit
RET01771,ORD024974,2022-06-26,Wrong item delivered,Rejected,9654.82,Exchange
RET01772,ORD048731,2023-07-06,Changed mind,Rejected,2325.72,Exchange
RET01773,ORD007552,2022-04-20,Damaged packaging,Rejected,96938.12,Store Credit
RET01774,ORD038247,2022-06-22,Defective product,Rejected,793.58,Refund
RET01775,ORD041218,2022-09-03,Better price elsewhere,Approved,1484.03,Refund
RET01776,ORD037897,2023-02-18,Changed mind,Pending,4674.03,Exchange
RET01777,ORD044357,2023-03-17,Damaged packaging,Approved,16403.66,Store Credit
RET01778,ORD010062,2023-01-28,Defective product,Approved,10615.96,Exchange
RET01779,ORD049948,2023-12-24,Size not fitting,Pending,28738.64,Exchange
RET01780,ORD042389,2022-05-13,Changed mind,Pending,18711.81,Store Credit
RET01781,ORD047835,2023-07-30,Size not fitting,Approved,9124.86,Store Credit
RET01782,ORD015715,2022-06-26,Changed mind,Approved,4315.88,Exchange
RET01783,ORD007609,2022-10-12,Wrong item delivered,Rejected,15552.45,Refund
RET01784,ORD010331,2022-12-13,Better price elsewhere,Rejected,5672.89,Exchange
RET01785,ORD000414,2022-10-14,Changed mind,Approved,926.34,Store Credit
RET01786,ORD017944,2022-01-30,Size not fitting,Approved,55870.72,Store Credit
RET01787,ORD027535,2022-04-02,Changed mind,Approved,2228.67,Store Credit
RET01788,ORD012023,2023-06-09,Better price elsewhere,Approved,695.63,Exchange
RET01789,ORD016676,2023-12-19,Defective product,Approved,56903.61,Refund
RET01790,ORD014347,2022-05-29,Late delivery,Approved,3180.62,Refund
RET01791,ORD015906,2023-10-12,Wrong item delivered,Rejected,27208.53,Store Credit
RET01792,ORD037382,2023-11-11,Better price elsewhere,Approved,2648.46,Store Credit
RET01793,ORD016798,2022-11-26,Defective product,Pending,25087.66,Store Credit
RET01794,ORD001035,2022-07-11,Defective product,Rejected,12339.14,Refund
RET01795,ORD031622,2022-07-15,Defective product,Pending,89982.35,Store Credit
RET01796,ORD010634,2022-12-23,Damaged packaging,Approved,5255.12,Exchange
RET01797,ORD024956,2023-09-07,Late delivery,Approved,10139.17,Exchange
RET01798,ORD019066,2022-11-30,Wrong item delivered,Rejected,8831.55,Exchange
RET01799,ORD031619,2023-08-18,Changed mind,Pending,20455.99,Refund
RET01800,ORD021245,2023-05-14,Late delivery,Approved,9803.82,Store Credit
RET01801,ORD028609,2022-03-16,Defective product,Rejected,14680.31,Exchange
RET01802,ORD040622,2023-05-16,Defective product,Rejected,262573.61,Store Credit
RET01803,ORD037478,2023-12-10,Wrong item delivered,Pending,18769.63,Store Credit
RET01804,ORD041599,2023-08-04,Changed mind,Approved,33435.8,Exchange
RET01805,ORD027231,2023-01-22,Late delivery,Approved,15969.89,Refund
RET01806,ORD011659,2022-08-24,Wrong item delivered,Approved,53533.61,Store Credit
RET01807,ORD014042,2023-08-12,Late delivery,Pending,867.62,Exchange
RET01808,ORD035492,2023-10-30,Late delivery,Approved,2673.52,Store Credit
RET01809,ORD034285,2023-05-12,Better price elsewhere,Approved,41948.26,Refund
RET01810,ORD043888,2022-09-12,Damaged packaging,Approved,54723.18,Store Credit
RET01811,ORD034223,2023-06-11,Late delivery,Approved,684.34,Store Credit
RET01812,ORD012664,2022-04-08,Damaged packaging,Approved,11484.6,Refund
RET01813,ORD014159,2023-02-08,Changed mind,Rejected,904.02,Exchange
RET01814,ORD045500,2023-12-12,Size not fitting,Pending,799.45,Store Credit
RET01815,ORD014196,2024-01-17,Damaged packaging,Approved,41800.16,Store Credit
RET01816,ORD023846,2022-09-24,Defective product,Approved,51759.68,Store Credit
RET01817,ORD044056,2023-02-03,Late delivery,Approved,247.6,Store Credit
RET01818,ORD008522,2022-05-18,Wrong item delivered,Rejected,9103.48,Exchange
RET01819,ORD038559,2023-08-15,Better price elsewhere,Pending,3012.31,Store Credit
RET01820,ORD048364,2023-05-06,Late delivery,Pending,4911.52,Exchange
RET01821,ORD038846,2023-08-23,Damaged packaging,Approved,1293.41,Store Credit
RET01822,ORD020348,2023-04-17,Size not fitting,Approved,15415.86,Refund
RET01823,ORD024984,2022-06-16,Wrong item delivered,Approved,55923.78,Refund
RET01824,ORD003986,2022-09-10,Late delivery,Approved,183667.63,Refund
RET01825,ORD043336,2022-05-21,Changed mind,Pending,16019.6,Exchange
RET01826,ORD013692,2023-03-13,Better price elsewhere,Approved,12708.27,Exchange
RET01827,ORD037449,2023-07-02,Changed mind,Approved,53515.75,Refund
RET01828,ORD037023,2022-02-14,Wrong item delivered,Approved,247352.43,Store Credit
RET01829,ORD047490,2022-08-29,Defective product,Approved,447.4,Store Credit
RET01830,ORD036192,2022-11-02,Size not fitting,Approved,170839.07,Refund
RET01831,ORD046706,2023-10-18,Wrong item delivered,Approved,8486.99,Store Credit
RET01832,ORD046114,2023-03-19,Late delivery,Approved,10160.71,Exchange
RET01833,ORD035329,2023-10-18,Changed mind,Pending,6690.28,Exchange
RET01834,ORD020936,2022-04-18,Wrong item delivered,Approved,7579.61,Refund
RET01835,ORD004526,2023-10-11,Defective product,Pending,23272.4,Refund
RET01836,ORD012028,2022-04-29,Changed mind,Approved,11083.04,Refund
RET01837,ORD004246,2023-12-05,Defective product,Approved,13190.25,Exchange
RET01838,ORD039761,2022-03-13,Better price elsewhere,Rejected,28663.45,Refund
RET01839,ORD017384,2022-04-06,Defective product,Approved,49048.81,Exchange
RET01840,ORD024389,2022-03-26,Size not fitting,Approved,8702.0,Refund
RET01841,ORD049523,2023-04-09,Damaged packaging,Approved,2797.5,Store Credit
RET01842,ORD026724,2023-07-02,Better price elsewhere,Approved,5731.97,Exchange
RET01843,ORD041166,2023-01-18,Late delivery,Approved,1740.46,Exchange
RET01844,ORD014478,2023-03-03,Changed mind,Approved,3196.54,Exchange
RET01845,ORD002055,2023-06-07,Damaged packaging,Pending,5196.48,Refund
RET01846,ORD020206,2023-06-23,Changed mind,Approved,5155.55,Store Credit
RET01847,ORD010982,2023-03-31,Late delivery,Approved,11355.12,Store Credit
RET01848,ORD032907,2023-05-11,Wrong item delivered,Rejected,2431.3,Refund
RET01849,ORD003524,2022-08-16,Wrong item delivered,Pending,16212.01,Store Credit
RET01850,ORD041248,2022-06-06,Defective product,Approved,4132.39,Store Credit
RET01851,ORD005637,2023-09-23,Wrong item delivered,Approved,31301.29,Exchange
RET01852,ORD010452,2023-04-14,Size not fitting,Pending,7695.54,Refund
RET01853,ORD020682,2022-04-25,Late delivery,Rejected,376.88,Refund
RET01854,ORD024990,2023-03-16,Defective product,Approved,15398.47,Refund
RET01855,ORD020672,2022-09-15,Late delivery,Approved,3986.08,Refund
RET01856,ORD042543,2022-09-16,Better price elsewhere,Rejected,7304.14,Store Credit
RET01857,ORD023424,2022-05-13,Changed mind,Approved,14020.56,Refund
RET01858,ORD032003,2022-03-09,Better price elsewhere,Approved,3109.0,Store Credit
RET01859,ORD027792,2023-04-08,Changed mind,Rejected,8041.75,Exchange
RET01860,ORD011900,2023-07-16,Size not fitting,Approved,1523.33,Refund
RET01861,ORD043365,2022-02-02,Better price elsewhere,Pending,2819.44,Refund
RET01862,ORD030724,2023-10-31,Late delivery,Approved,1158.13,Exchange
RET01863,ORD040305,2023-09-06,Size not fitting,Pending,18335.91,Store Credit
RET01864,ORD002783,2022-04-26,Better price elsewhere,Pending,13971.28,Refund
RET01865,ORD040355,2023-03-19,Size not fitting,Rejected,21236.92,Exchange
RET01866,ORD012703,2022-03-22,Damaged packaging,Pending,9227.26,Store Credit
RET01867,ORD012105,2022-02-06,Defective product,Approved,36892.44,Exchange
RET01868,ORD012640,2023-03-29,Late delivery,Rejected,6719.0,Store Credit
RET01869,ORD013267,2023-03-27,Wrong item delivered,Rejected,6072.11,Refund
RET01870,ORD047175,2023-06-16,Better price elsewhere,Rejected,29335.23,Exchange
RET01871,ORD013340,2023-04-02,Size not fitting,Pending,1896.34,Store Credit
RET01872,ORD002133,2023-10-08,Late delivery,Approved,12434.69,Refund
RET01873,ORD039206,2022-02-03,Wrong item delivered,Rejected,34364.42,Exchange
RET01874,ORD042708,2022-04-17,Wrong item delivered,Approved,3281.77,Store Credit
RET01875,ORD029355,2023-03-18,Better price elsewhere,Approved,17774.95,Store Credit
RET01876,ORD048956,2023-08-27,Damaged packaging,Approved,34771.1,Exchange
RET01877,ORD016779,2023-09-18,Wrong item delivered,Approved,108661.8,Refund
RET01878,ORD030685,2022-09-28,Wrong item delivered,Approved,49398.57,Exchange
RET01879,ORD033480,2022-03-18,Late delivery,Rejected,11172.21,Refund
RET01880,ORD015862,2022-11-27,Late delivery,Pending,718.62,Store Credit
RET01881,ORD042182,2022-07-16,Damaged packaging,Pending,2151.49,Refund
RET01882,ORD008987,2023-08-23,Wrong item delivered,Approved,5613.85,Refund
RET01883,ORD035350,2022-09-27,Size not fitting,Approved,124.45,Exchange
RET01884,ORD010411,2023-07-24,Late delivery,Approved,33072.0,Store Credit
RET01885,ORD013095,2023-02-05,Changed mind,Approved,138987.07,Exchange
RET01886,ORD021663,2022-08-25,Wrong item delivered,Pending,65242.4,Refund
RET01887,ORD002497,2023-07-23,Better price elsewhere,Approved,831.43,Store Credit
RET01888,ORD048263,2022-09-04,Late delivery,Approved,4845.14,Exchange
RET01889,ORD014331,2023-10-01,Defective product,Approved,3496.88,Refund
RET01890,ORD027292,2022-03-05,Damaged packaging,Approved,555.93,Exchange
RET01891,ORD045420,2022-10-30,Better price elsewhere,Approved,11435.85,Refund
RET01892,ORD049872,2023-12-24,Damaged packaging,Approved,1548.56,Refund
RET01893,ORD021003,2022-02-11,Wrong item delivered,Approved,8068.91,Store Credit
RET01894,ORD001135,2022-08-09,Late delivery,Pending,226.24,Refund
RET01895,ORD045600,2023-05-23,Defective product,Pending,13692.93,Refund
RET01896,ORD009339,2022-11-24,Wrong item delivered,Approved,5011.01,Exchange
RET01897,ORD042103,2023-02-28,Damaged packaging,Approved,62416.3,Refund
RET01898,ORD029836,2023-11-02,Damaged packaging,Pending,4404.94,Refund
RET01899,ORD046921,2023-10-17,Changed mind,Approved,19173.45,Refund
RET01900,ORD023732,2023-09-14,Size not fitting,Pending,20273.17,Store Credit
RET01901,ORD007791,2023-09-15,Late delivery,Approved,4496.78,Refund
RET01902,ORD034399,2023-04-27,Changed mind,Rejected,456.58,Refund
RET01903,ORD022242,2022-10-14,Changed mind,Pending,7567.51,Exchange
RET01904,ORD032765,2022-06-29,Damaged packaging,Approved,32620.93,Store Credit
RET01905,ORD028613,2022-07-11,Late delivery,Approved,18026.0,Store Credit
RET01906,ORD042984,2023-11-23,Size not fitting,Rejected,15563.0,Refund
RET01907,ORD037435,2023-09-19,Defective product,Approved,43997.38,Refund
RET01908,ORD008213,2022-07-07,Wrong item delivered,Approved,3731.82,Store Credit
RET01909,ORD011927,2022-07-26,Changed mind,Rejected,18977.55,Refund
RET01910,ORD031441,2022-02-24,Size not fitting,Approved,16561.24,Store Credit
RET01911,ORD029840,2023-07-22,Size not fitting,Approved,1187.22,Store Credit
RET01912,ORD018451,2022-11-20,Wrong item delivered,Approved,178892.17,Refund
RET01913,ORD046901,2023-01-28,Damaged packaging,Rejected,2235.84,Exchange
RET01914,ORD029879,2023-06-08,Defective product,Rejected,80092.25,Refund
RET01915,ORD007726,2023-12-25,Defective product,Approved,7131.84,Exchange
RET01916,ORD033718,2022-08-09,Changed mind,Approved,115902.24,Exchange
RET01917,ORD010332,2023-09-12,Better price elsewhere,Pending,851.98,Refund
RET01918,ORD002478,2023-03-15,Late delivery,Rejected,12602.16,Store Credit
RET01919,ORD003522,2022-11-01,Size not fitting,Rejected,116673.45,Exchange
RET01920,ORD037454,2022-04-24,Better price elsewhere,Approved,2393.79,Store Credit
RET01921,ORD035030,2022-12-29,Size not fitting,Approved,89339.9,Exchange
RET01922,ORD035382,2023-07-25,Better price elsewhere,Pending,15971.55,Refund
RET01923,ORD031967,2023-03-22,Better price elsewhere,Pending,1719.77,Refund
RET01924,ORD007180,2022-01-31,Late delivery,Approved,15671.3,Refund
RET01925,ORD049733,2023-09-20,Size not fitting,Approved,603.24,Refund
RET01926,ORD000269,2023-04-13,Late delivery,Approved,14754.8,Refund
RET01927,ORD023707,2022-09-05,Size not fitting,Pending,199.46,Exchange
RET01928,ORD047289,2022-04-18,Size not fitting,Approved,7331.76,Exchange
RET01929,ORD015900,2023-02-25,Size not fitting,Approved,8687.09,Refund
RET01930,ORD043848,2022-02-18,Late delivery,Approved,8761.22,Refund
RET01931,ORD020968,2022-06-07,Late delivery,Pending,9193.9,Exchange
RET01932,ORD040617,2022-07-28,Defective product,Approved,12743.76,Refund
RET01933,ORD023005,2023-05-01,Size not fitting,Approved,173841.26,Store Credit
RET01934,ORD000595,2023-02-17,Size not fitting,Approved,61686.85,Exchange
RET01935,ORD019267,2023-02-28,Size not fitting,Approved,1990.73,Exchange
RET01936,ORD034291,2023-07-24,Better price elsewhere,Rejected,2826.41,Refund
RET01937,ORD020882,2023-05-17,Late delivery,Pending,4609.91,Refund
RET01938,ORD049041,2023-02-12,Damaged packaging,Pending,2485.75,Exchange
RET01939,ORD007261,2022-06-19,Late delivery,Approved,8348.28,Refund
RET01940,ORD015914,2022-12-05,Better price elsewhere,Approved,1750.36,Exchange
RET01941,ORD008284,2022-10-28,Late delivery,Rejected,11745.87,Refund
RET01942,ORD006063,2022-09-14,Defective product,Pending,53959.14,Exchange
RET01943,ORD013136,2022-10-23,Late delivery,Pending,1059.26,Refund
RET01944,ORD039295,2023-11-01,Better price elsewhere,Approved,2588.33,Store Credit
RET01945,ORD028303,2023-12-16,Damaged packaging,Pending,21180.94,Store Credit
RET01946,ORD042668,2022-04-22,Late delivery,Rejected,29880.33,Refund
RET01947,ORD000036,2022-09-29,Better price elsewhere,Rejected,6136.44,Exchange
RET01948,ORD008879,2023-08-04,Damaged packaging,Approved,2357.12,Exchange
RET01949,ORD040927,2023-12-22,Defective product,Approved,90642.57,Exchange
RET01950,ORD025824,2022-03-23,Better price elsewhere,Pending,27.26,Exchange
RET01951,ORD021037,2022-06-05,Late delivery,Approved,3226.62,Exchange
RET01952,ORD036886,2022-06-20,Late delivery,Rejected,83687.09,Store Credit
RET01953,ORD040273,2023-09-22,Wrong item delivered,Approved,31192.92,Refund
RET01954,ORD003536,2022-12-17,Late delivery,Approved,4911.3,Refund
RET01955,ORD005694,2023-01-17,Damaged packaging,Approved,7538.96,Refund
RET01956,ORD016498,2022-10-08,Better price elsewhere,Rejected,94069.85,Store Credit
RET01957,ORD046208,2023-02-27,Changed mind,Pending,3867.48,Store Credit
RET01958,ORD032163,2023-04-07,Size not fitting,Approved,23507.28,Store Credit
RET01959,ORD032037,2022-12-19,Better price elsewhere,Pending,735.6,Exchange
RET01960,ORD030674,2022-03-03,Changed mind,Approved,9894.89,Exchange
RET01961,ORD012503,2023-05-19,Defective product,Approved,2507.12,Exchange
RET01962,ORD011550,2023-10-08,Wrong item delivered,Approved,8796.0,Store Credit
RET01963,ORD029458,2023-06-16,Damaged packaging,Approved,54438.85,Exchange
RET01964,ORD013295,2023-07-22,Better price elsewhere,Approved,8430.45,Exchange
RET01965,ORD029843,2023-10-04,Better price elsewhere,Approved,1012.61,Store Credit
RET01966,ORD004359,2023-02-06,Wrong item delivered,Rejected,1677.94,Refund
RET01967,ORD036242,2023-12-27,Wrong item delivered,Pending,68122.03,Store Credit
RET01968,ORD048233,2023-02-25,Size not fitting,Approved,10050.58,Exchange
RET01969,ORD042305,2023-03-22,Size not fitting,Approved,8764.4,Exchange
RET01970,ORD012259,2023-04-01,Size not fitting,Rejected,3106.39,Refund
RET01971,ORD018045,2023-04-15,Wrong item delivered,Rejected,6589.85,Exchange
RET01972,ORD020992,2022-10-13,Damaged packaging,Pending,1273.44,Store Credit
RET01973,ORD029798,2022-03-06,Wrong item delivered,Approved,1665.49,Exchange
RET01974,ORD011582,2022-11-30,Size not fitting,Approved,751.3,Store Credit
RET01975,ORD039931,2022-01-16,Better price elsewhere,Rejected,2689.65,Exchange
RET01976,ORD008815,2023-05-15,Better price elsewhere,Approved,11873.2,Store Credit
RET01977,ORD040163,2023-05-08,Changed mind,Approved,46462.76,Store Credit
RET01978,ORD039730,2022-10-20,Damaged packaging,Approved,4143.36,Exchange
RET01979,ORD010943,2022-09-20,Damaged packaging,Approved,1020.14,Refund
RET01980,ORD024342,2023-10-06,Defective product,Approved,9497.72,Refund
RET01981,ORD022218,2022-10-07,Size not fitting,Rejected,3943.81,Exchange
RET01982,ORD022115,2023-07-19,Damaged packaging,Approved,12669.39,Store Credit
RET01983,ORD016236,2022-06-17,Changed mind,Approved,98026.32,Exchange
RET01984,ORD024946,2022-09-18,Damaged packaging,Rejected,7841.45,Refund
RET01985,ORD022925,2022-05-27,Defective product,Rejected,5709.13,Exchange
RET01986,ORD027541,2023-09-18,Size not fitting,Pending,6820.22,Store Credit
RET01987,ORD037198,2023-01-27,Changed mind,Pending,28680.83,Store Credit
RET01988,ORD014656,2022-08-06,Damaged packaging,Rejected,22392.47,Exchange
RET01989,ORD008549,2022-08-20,Defective product,Rejected,3472.95,Exchange
RET01990,ORD017135,2024-01-06,Defective product,Approved,2116.15,Exchange
RET01991,ORD016389,2022-02-22,Wrong item delivered,Rejected,1765.5,Exchange
RET01992,ORD014981,2023-12-25,Better price elsewhere,Rejected,12925.78,Refund
RET01993,ORD043857,2022-06-05,Changed mind,Approved,681.45,Refund
RET01994,ORD019055,2023-06-14,Changed mind,Pending,21765.76,Refund
RET01995,ORD019579,2022-04-13,Size not fitting,Pending,61516.01,Exchange
RET01996,ORD007592,2023-04-22,Better price elsewhere,Approved,30823.69,Store Credit
RET01997,ORD009429,2022-01-08,Size not fitting,Rejected,4979.95,Store Credit
RET01998,ORD048512,2022-08-26,Size not fitting,Approved,16524.65,Store Credit
RET01999,ORD046197,2023-09-28,Wrong item delivered,Approved,88080.77,Store Credit
RET02000,ORD017292,2022-07-23,Defective product,Approved,19672.59,Store Credit
